Movie URL,Count in File1,Count in File2,Count in File3_pred,Count in File3_label,Total Count
<http://dbpedia.org/resource/The_Lake_House_(film)>,30,0,2,1,33
<http://dbpedia.org/resource/The_Land_Before_Time_(film)>,11,1,0,1,13
<http://dbpedia.org/resource/The_Land_That_Time_Forgot_(1975_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Landlord>,0,0,0,1,1
<http://dbpedia.org/resource/The_Langoliers_(miniseries)>,7,0,0,0,7
<http://dbpedia.org/resource/The_Last:_Naruto_the_Movie>,4,0,0,0,4
<http://dbpedia.org/resource/The_Last_Airbender_(2010_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Last_Boy_Scout>,8,2,1,2,13
<http://dbpedia.org/resource/The_Last_Contract>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Dinosaur>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Dragon_(2004_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Last_Emperor>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Escape_(2010_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Exorcism>,2,2,0,1,5
<http://dbpedia.org/resource/The_Last_Exorcism_Part_II>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Face>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Five_Years_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Gangster>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Godfather>,4,0,0,0,4
<http://dbpedia.org/resource/The_Last_Horror_Movie>,0,0,0,1,1
<http://dbpedia.org/resource/The_Last_House_on_the_Left>,2,5,0,0,7
<http://dbpedia.org/resource/The_Last_House_on_the_Left_(2009_film)>,29,4,0,1,34
<http://dbpedia.org/resource/The_Last_King_of_Scotland_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Kingdom_(TV_series)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Man_on_Earth_(1964_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Mimzy>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Picture_Show>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Samurai>,15,1,0,1,17
<http://dbpedia.org/resource/The_Last_Song_(novel)>,10,0,0,0,10
<http://dbpedia.org/resource/The_Last_Stand_(2013_film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Last_Starfighter>,5,0,0,1,6
<http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_Unicorn_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Last_Witch_Hunter>,1,0,0,0,1
<http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_film)>,10,2,0,2,14
<http://dbpedia.org/resource/The_Late_Bloomer>,1,0,0,0,1
<http://dbpedia.org/resource/The_Lawnmower_Man_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_League_of_Extraordinary_Gentlemen_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Leather_Boys>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ledge_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Legend_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Legend_of_Bagger_Vance>,4,0,0,0,4
<http://dbpedia.org/resource/The_Legend_of_Ben_Hall>,1,0,0,0,1
<http://dbpedia.org/resource/The_Legend_of_Boggy_Creek>,1,0,0,0,1
<http://dbpedia.org/resource/The_Lego_Batman_Movie>,59,5,15,7,86
<http://dbpedia.org/resource/The_Lego_Movie>,56,5,3,7,71
<http://dbpedia.org/resource/The_Lego_Ninjago_Movie>,12,0,0,1,13
<http://dbpedia.org/resource/The_Leopard_(1963_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Letter_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Life_Aquatic_with_Steve_Zissou>,6,3,0,1,10
<http://dbpedia.org/resource/The_Life_of_David_Gale>,9,0,1,1,11
<http://dbpedia.org/resource/The_Light_Between_Oceans_(film)>,5,0,0,1,6
<http://dbpedia.org/resource/The_Lincoln_Lawyer_(film)>,9,2,0,0,11
"<http://dbpedia.org/resource/The_Lion,_the_Witch_and_the_Wardrobe_(1988_TV_serial)>",2,0,0,0,2
<http://dbpedia.org/resource/The_Lion_King>,114,19,6,5,144
<http://dbpedia.org/resource/The_Lion_King_(2019_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Lion_King_1½>,1,0,0,0,1
<http://dbpedia.org/resource/The_Lion_King_II:_Simba's_Pride>,2,0,0,0,2
<http://dbpedia.org/resource/The_Little_Hours>,3,0,0,0,3
<http://dbpedia.org/resource/The_Little_Mermaid:_Ariel's_Beginning>,1,0,0,0,1
<http://dbpedia.org/resource/The_Little_Mermaid_(1989_film)>,28,5,2,3,38
<http://dbpedia.org/resource/The_Little_Mermaid_II:_Return_to_the_Sea>,1,0,0,0,1
<http://dbpedia.org/resource/The_Little_Prince_(2015_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Little_Rascals_(film)>,10,1,0,0,11
<http://dbpedia.org/resource/The_Little_Rascals_Save_the_Day>,1,0,0,0,1
<http://dbpedia.org/resource/The_Little_Shop_of_Horrors>,5,0,0,0,5
<http://dbpedia.org/resource/The_Little_Woman>,2,0,0,0,2
<http://dbpedia.org/resource/The_Lives_of_Others>,8,0,0,0,8
<http://dbpedia.org/resource/The_Living_Daylights>,2,0,0,0,2
<http://dbpedia.org/resource/The_Lobster>,2,0,0,0,2
<http://dbpedia.org/resource/The_Lodger_(2009_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Lone_Ranger_(2013_film)>,6,2,0,0,8
<http://dbpedia.org/resource/The_Long_Good_Friday>,1,0,0,0,1
<http://dbpedia.org/resource/The_Long_Kiss_Goodnight>,6,0,0,1,7
<http://dbpedia.org/resource/The_Long_Walk_Home>,2,0,0,0,2
<http://dbpedia.org/resource/The_Longest_Day_(film)>,4,2,0,0,6
<http://dbpedia.org/resource/The_Longest_Ride_(film)>,5,0,0,1,6
<http://dbpedia.org/resource/The_Longest_Week>,1,0,0,0,1
<http://dbpedia.org/resource/The_Longest_Yard_(1974_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Longest_Yard_(2005_film)>,33,0,2,1,36
<http://dbpedia.org/resource/The_Lorax_(film)>,5,1,0,0,6
<http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring>,47,13,1,1,62
<http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Return_of_the_King>,7,3,0,0,10
<http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Two_Towers>,16,1,0,1,18
<http://dbpedia.org/resource/The_Lord_of_the_Rings_(1978_film)>,1,2,0,0,3
<http://dbpedia.org/resource/The_Lord_of_the_Rings_(film_series)>,72,7,23,4,106
<http://dbpedia.org/resource/The_Lords_of_Salem_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/The_Losers_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/The_Lost_Boys>,14,5,0,0,19
<http://dbpedia.org/resource/The_Lost_Boys_(miniseries)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Lost_City_of_Z_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Lost_World:_Jurassic_Park_(film_score)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Lost_World_(1998_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Love_Bug>,4,0,0,2,6
<http://dbpedia.org/resource/The_Love_Guru>,4,0,0,0,4
<http://dbpedia.org/resource/The_Lovely_Bones_(film)>,9,0,0,0,9
<http://dbpedia.org/resource/The_Lovers_(1994_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Lovers_(2017_film)>,6,0,0,2,8
<http://dbpedia.org/resource/The_Lucky_One_(film)>,24,1,2,0,27
<http://dbpedia.org/resource/The_Lucky_Ones_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Machinist>,3,3,0,1,7
<http://dbpedia.org/resource/The_Mack>,1,0,0,0,1
<http://dbpedia.org/resource/The_Madness_of_King_George>,1,0,0,0,1
<http://dbpedia.org/resource/The_Magnificent_Ambersons_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Magnificent_Nine>,0,1,0,0,1
<http://dbpedia.org/resource/The_Magnificent_Seven>,5,0,0,0,5
<http://dbpedia.org/resource/The_Magnificent_Seven_(2016_film)>,8,2,0,1,11
<http://dbpedia.org/resource/The_Majestic_(film)>,3,1,0,0,4
<http://dbpedia.org/resource/The_Maltese_Falcon_(1931_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film)>,5,2,2,0,9
<http://dbpedia.org/resource/The_Man_Who_Knew_Infinity_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_Who_Knew_Too_Little>,3,0,0,0,3
<http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(1956_film)>,0,3,0,0,3
<http://dbpedia.org/resource/The_Man_Who_Planted_Trees_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_Who_Saw_Tomorrow>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_Who_Shot_Liberty_Valance>,2,0,0,0,2
<http://dbpedia.org/resource/The_Man_Who_Wasn't_There_(1987_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_Who_Wasn't_There_(2001_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Man_Without_a_Face>,2,0,0,0,2
<http://dbpedia.org/resource/The_Man_from_Earth>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_from_Nowhere_(2010_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Man_from_Planet_X>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_from_U.N.C.L.E._(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1985_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1998_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Man_in_the_Moon>,0,1,0,0,1
<http://dbpedia.org/resource/The_Man_with_Two_Brains>,3,2,0,0,5
<http://dbpedia.org/resource/The_Manchurian_Candidate_(1962_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Manchurian_Candidate_(2004_film)>,4,1,0,0,5
<http://dbpedia.org/resource/The_Marine>,1,0,0,0,1
<http://dbpedia.org/resource/The_Martian_(film)>,94,17,18,3,132
<http://dbpedia.org/resource/The_Martins_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Mask_(1988_film)>,18,1,3,3,25
<http://dbpedia.org/resource/The_Mask_(1994_film)>,14,17,1,3,35
<http://dbpedia.org/resource/The_Mask_of_Zorro>,4,0,0,0,4
<http://dbpedia.org/resource/The_Master_(2012_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Master_of_Disguise>,0,1,0,0,1
<http://dbpedia.org/resource/The_Matador_(2008_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Materassi_Sisters>,1,0,0,0,1
<http://dbpedia.org/resource/The_Matrix>,214,24,12,6,256
<http://dbpedia.org/resource/The_Matrix_(club)>,13,0,0,0,13
<http://dbpedia.org/resource/The_Matrix_Reloaded>,25,1,2,1,29
<http://dbpedia.org/resource/The_Matrix_Revisited>,3,0,0,0,3
<http://dbpedia.org/resource/The_Matrix_Revolutions>,10,2,0,0,12
<http://dbpedia.org/resource/The_Maze_(1953_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Maze_Runner_(film)>,26,1,0,3,30
<http://dbpedia.org/resource/The_Mechanic_(2011_film)>,10,1,0,0,11
<http://dbpedia.org/resource/The_Meg>,2,0,0,0,2
<http://dbpedia.org/resource/The_Men_Who_Stare_at_Goats_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Merchant_of_Venice_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mermaid_(2016_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Messengers_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Meteor_Man_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Mexican>,3,0,0,1,4
<http://dbpedia.org/resource/The_Midnight_Meat_Train>,6,0,0,0,6
<http://dbpedia.org/resource/The_Mighty_Ducks_(film)>,23,1,6,3,33
<http://dbpedia.org/resource/The_Minority>,0,1,0,0,1
<http://dbpedia.org/resource/The_Minus_Man>,2,0,0,0,2
<http://dbpedia.org/resource/The_Mirror_(2015_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Misfits_(1961_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Missing_(2003_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Mission_(1986_film)>,1,0,0,1,2
<http://dbpedia.org/resource/The_Mist_(film)>,22,2,0,1,25
<http://dbpedia.org/resource/The_Mommy_Returns>,0,0,0,1,1
<http://dbpedia.org/resource/The_Money_Pit>,10,0,0,0,10
<http://dbpedia.org/resource/The_Monkey_King_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Monster_Squad>,3,0,0,0,3
<http://dbpedia.org/resource/The_Monuments_Men>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mortal_Instruments:_City_of_Bones>,0,1,0,0,1
<http://dbpedia.org/resource/The_Mosquito_Coast_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mothman_Prophecies_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Motorcycle_Diaries_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mountain_Between_Us_(film)>,19,2,1,4,26
<http://dbpedia.org/resource/The_Mummy_(1932_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mummy_(1999_film)>,20,1,0,1,22
<http://dbpedia.org/resource/The_Mummy_(2017_film)>,38,4,3,2,47
<http://dbpedia.org/resource/The_Mummy_Returns>,3,0,0,0,3
<http://dbpedia.org/resource/The_Munsters'_Scary_Little_Christmas>,0,0,0,1,1
<http://dbpedia.org/resource/The_Muppet_Christmas_Carol>,1,0,0,0,1
<http://dbpedia.org/resource/The_Muppet_Movie>,4,0,0,0,4
<http://dbpedia.org/resource/The_Muppets_(film)>,4,0,0,1,5
<http://dbpedia.org/resource/The_Muse_(website)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Music_Man_(1962_film)>,3,2,0,0,5
<http://dbpedia.org/resource/The_Musical_Comedy_Murders_of_1940>,1,0,0,0,1
<http://dbpedia.org/resource/The_Mysterious_Monsters>,1,0,0,0,1
<http://dbpedia.org/resource/The_Naked_Gun:_From_the_Files_of_Police_Squad!>,12,0,2,1,15
<http://dbpedia.org/resource/The_Naked_Gun>,37,0,0,4,41
<http://dbpedia.org/resource/The_Naked_Gun_2½:_The_Smell_of_Fear>,9,1,1,0,11
<http://dbpedia.org/resource/The_Nativity_Story>,1,0,0,0,1
<http://dbpedia.org/resource/The_Natural_(film)>,5,1,0,0,6
<http://dbpedia.org/resource/The_Negotiator>,2,0,1,1,4
<http://dbpedia.org/resource/The_Neighbor_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Neon_Demon>,4,0,0,0,4
<http://dbpedia.org/resource/The_Nerd_(play)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Net_(1995_film)>,6,0,0,0,6
<http://dbpedia.org/resource/The_NeverEnding_Story_(film)>,27,1,0,2,30
<http://dbpedia.org/resource/The_NeverEnding_Story_(film_series)>,0,0,0,1,1
<http://dbpedia.org/resource/The_New_Guy>,1,0,0,0,1
<http://dbpedia.org/resource/The_New_Swiss_Family_Robinson>,1,0,0,0,1
<http://dbpedia.org/resource/The_New_Ten_Commandments>,1,0,0,0,1
<http://dbpedia.org/resource/The_Next_Three_Days>,0,2,0,0,2
<http://dbpedia.org/resource/The_Nice_Guys>,9,1,0,0,10
<http://dbpedia.org/resource/The_Night_Before_(2015_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Night_of_the_Devils>,1,0,0,0,1
<http://dbpedia.org/resource/The_Night_of_the_Iguana_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Nightmare_(2015_American_film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Nightmare_Before_Christmas>,17,3,0,0,20
<http://dbpedia.org/resource/The_Ninth_Configuration>,1,0,0,0,1
<http://dbpedia.org/resource/The_Notebook>,144,23,17,5,189
<http://dbpedia.org/resource/The_Notebook_(2013_Hungarian_film)>,103,3,0,9,115
<http://dbpedia.org/resource/The_Number_23>,11,2,0,0,13
<http://dbpedia.org/resource/The_Nun's_Story_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Nun_(2013_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Nun_(2018_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Nut_Job>,9,1,0,0,10
<http://dbpedia.org/resource/The_Nutty_Professor_(1963_film)>,6,0,0,0,6
<http://dbpedia.org/resource/The_Nutty_Professor_(1996_film)>,4,2,0,0,6
<http://dbpedia.org/resource/The_Nutty_Professor_(2008_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Object_of_My_Affection>,2,0,0,1,3
<http://dbpedia.org/resource/The_Odd_Couple_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Odd_Life_of_Timothy_Green>,1,0,0,0,1
<http://dbpedia.org/resource/The_Office_Party>,1,0,0,0,1
<http://dbpedia.org/resource/The_Omen>,11,4,0,1,16
<http://dbpedia.org/resource/The_Omen_(2006_film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_One_(2001_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Open_House>,1,0,0,0,1
<http://dbpedia.org/resource/The_Original_Kings_of_Comedy>,6,0,0,0,6
<http://dbpedia.org/resource/The_Orphanage_(2007_film)>,4,1,0,0,5
<http://dbpedia.org/resource/The_Other_(1972_film)>,0,3,0,0,3
<http://dbpedia.org/resource/The_Other_Boleyn_Girl_(2008_film)>,3,0,0,1,4
<http://dbpedia.org/resource/The_Other_Guys>,58,7,3,5,73
<http://dbpedia.org/resource/The_Other_Sister>,1,0,0,1,2
<http://dbpedia.org/resource/The_Other_Woman_(2014_film)>,4,21,0,0,25
<http://dbpedia.org/resource/The_Others_(2001_film)>,39,11,1,1,52
<http://dbpedia.org/resource/The_Outlaw>,1,0,0,0,1
<http://dbpedia.org/resource/The_Outlaw_Josey_Wales>,10,0,0,0,10
<http://dbpedia.org/resource/The_Outlaws_(1950_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Outsider_(1981_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Outsiders_(film)>,18,0,0,0,18
<http://dbpedia.org/resource/The_Overnight>,1,0,0,1,2
<http://dbpedia.org/resource/The_Pacifier>,14,0,0,1,15
<http://dbpedia.org/resource/The_Pacifist_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Painted_Veil_(2006_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pajama_Game_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Paper_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Paperboy_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Parallax_View>,2,0,0,0,2
<http://dbpedia.org/resource/The_Parent_Trap_(1961_film)>,10,0,0,0,10
<http://dbpedia.org/resource/The_Parent_Trap_(1998_film)>,20,1,0,1,22
<http://dbpedia.org/resource/The_Passion_of_the_Christ>,10,3,0,0,13
<http://dbpedia.org/resource/The_Passover_Plot_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Patriot_(1998_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Patriot_(2000_film)>,35,0,2,1,38
<http://dbpedia.org/resource/The_Patriots_(film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_Pelican_Brief_(film)>,6,0,1,0,7
<http://dbpedia.org/resource/The_Penguin_King>,1,0,0,0,1
<http://dbpedia.org/resource/The_Penthouse_(1967_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_People_Under_the_Stairs>,3,0,0,0,3
<http://dbpedia.org/resource/The_Perfect_Guy_(2015_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Perfect_Holiday>,1,0,0,0,1
<http://dbpedia.org/resource/The_Perfect_Host>,6,0,0,0,6
<http://dbpedia.org/resource/The_Perfect_Match_(2016_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Perfect_Storm_(film)>,9,0,0,0,9
<http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower_(film)>,8,1,0,2,11
<http://dbpedia.org/resource/The_Pest_(1997_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Petrified_Forest>,1,0,0,0,1
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_(1925_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_(1998_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_(2004_film)>,13,4,0,0,17
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_at_the_Royal_Albert_Hall>,1,0,0,0,1
<http://dbpedia.org/resource/The_Phenom_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Philadelphia_Experiment_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Philadelphia_Story_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Photographer_(2000_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pianist_(1991_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pianist_(2002_film)>,20,4,0,0,24
<http://dbpedia.org/resource/The_Piano>,4,0,0,0,4
<http://dbpedia.org/resource/The_Pink_Panther_(1963_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Pink_Panther_(2006_film)>,7,1,0,0,8
<http://dbpedia.org/resource/The_Pirate_Movie>,0,1,0,0,1
<http://dbpedia.org/resource/The_Pirates_of_Somalia_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Pit_and_the_Pendulum_(2009_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pixar_Story>,1,0,0,0,1
<http://dbpedia.org/resource/The_Place_Beyond_the_Pines>,1,3,0,0,4
<http://dbpedia.org/resource/The_Player_(1992_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Point_Men>,0,1,0,0,1
<http://dbpedia.org/resource/The_Polar_Express_(film)>,10,0,0,0,10
<http://dbpedia.org/resource/The_Polka_King>,1,0,0,1,2
<http://dbpedia.org/resource/The_Poseidon_Adventure_(1972_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Possession>,19,6,1,2,28
<http://dbpedia.org/resource/The_Post_(film)>,54,2,2,2,60
<http://dbpedia.org/resource/The_Postman_(film)>,5,1,0,0,6
<http://dbpedia.org/resource/The_Preacher's_Wife>,1,0,0,0,1
<http://dbpedia.org/resource/The_President_(2014_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Prestige_(film)>,31,8,2,3,44
<http://dbpedia.org/resource/The_Prince_(1996_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Prince_of_Egypt>,11,0,0,0,11
<http://dbpedia.org/resource/The_Princess_Blade>,3,0,0,0,3
<http://dbpedia.org/resource/The_Princess_Bride_(film)>,131,7,10,4,152
<http://dbpedia.org/resource/The_Princess_Diaries_(film)>,16,0,0,3,19
<http://dbpedia.org/resource/The_Princess_Diaries_2:_Royal_Engagement>,1,0,0,0,1
<http://dbpedia.org/resource/The_Princess_and_the_Frog>,15,1,0,0,16
<http://dbpedia.org/resource/The_Prisoner_(2013_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Producers_(2005_film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_Professional_(1981_film)>,4,1,0,2,7
<http://dbpedia.org/resource/The_Professionals_(1966_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Prophecy_(film_series)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Proposal_(2009_film)>,90,6,10,6,112
<http://dbpedia.org/resource/The_Punisher_(2004_film)>,10,1,0,0,11
<http://dbpedia.org/resource/The_Purge:_Anarchy>,3,3,0,0,6
<http://dbpedia.org/resource/The_Purge:_Election_Year>,9,3,0,0,12
<http://dbpedia.org/resource/The_Purge_(2013_film)>,14,19,0,0,33
<http://dbpedia.org/resource/The_Purge_(TV_series)>,1,2,0,0,3
<http://dbpedia.org/resource/The_Purple_Rose_of_Cairo>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pursuit_of_Happiness_(1934_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Pursuit_of_Happiness_(1988_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Pursuit_of_Happyness>,22,5,2,1,30
<http://dbpedia.org/resource/The_Queen_(2006_film)>,4,0,0,1,5
<http://dbpedia.org/resource/The_Queen_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Queen_of_Versailles>,2,0,0,1,3
<http://dbpedia.org/resource/The_Quest_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Quiet>,0,0,0,1,1
<http://dbpedia.org/resource/The_Quiet_Man>,5,0,0,0,5
<http://dbpedia.org/resource/The_Rage:_Carrie_2>,1,0,0,0,1
<http://dbpedia.org/resource/The_Raid_(2011_film)>,10,0,0,1,11
<http://dbpedia.org/resource/The_Rain_People>,3,0,0,0,3
<http://dbpedia.org/resource/The_Rainmaker_(1997_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ramen_Girl>,3,0,0,0,3
<http://dbpedia.org/resource/The_Raven_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Razor's_Edge_(1984_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Reader_(2008_film)>,6,1,0,0,7
<http://dbpedia.org/resource/The_Reaping>,6,0,0,1,7
<http://dbpedia.org/resource/The_Reckless_Moment>,2,0,0,0,2
<http://dbpedia.org/resource/The_Recruit>,1,0,0,0,1
<http://dbpedia.org/resource/The_Red_and_the_Black_(1954_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Reef_(2010_film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Ref>,2,0,0,1,3
<http://dbpedia.org/resource/The_Remains_of_the_Day_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Replacement_Killers>,0,0,0,1,1
<http://dbpedia.org/resource/The_Replacements_(film)>,13,0,3,1,17
<http://dbpedia.org/resource/The_Rescuers_(book)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Rescuers_Down_Under>,3,1,0,0,4
<http://dbpedia.org/resource/The_Resident_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/The_Return_of_the_Living_Dead>,1,0,0,0,1
<http://dbpedia.org/resource/The_Return_of_the_Pink_Panther>,1,0,0,1,2
<http://dbpedia.org/resource/The_Returned_(2013_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Revenant_(2009_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Revenant_(2015_film)>,61,6,2,6,75
<http://dbpedia.org/resource/The_Right_Kind_of_Wrong_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ring_(1996_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Ring_(2002_film)>,60,13,0,4,77
<http://dbpedia.org/resource/The_Ring_Two>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ringer_(2005_film)>,6,0,0,0,6
<http://dbpedia.org/resource/The_Rise_of_the_Krays>,0,2,0,0,2
